STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CV_GVAC,AMSTERDAM/SCHIPHOL airport - AMILCAR CABRAL/SAL ISLAND airport,2017-07,,3733,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CV_GVAC,AMSTERDAM/SCHIPHOL airport - AMILCAR CABRAL/SAL ISLAND airport,2017-08,,3878,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CV_GVAC,AMSTERDAM/SCHIPHOL airport - AMILCAR CABRAL/SAL ISLAND airport,2017-09,,5723,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CV_GVAC,AMSTERDAM/SCHIPHOL airport - AMILCAR CABRAL/SAL ISLAND airport,2017-10,,9063,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CV_GVAC,AMSTERDAM/SCHIPHOL airport - AMILCAR CABRAL/SAL ISLAND airport,2017-11,,8157,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CV_GVAC,AMSTERDAM/SCHIPHOL airport - AMILCAR CABRAL/SAL ISLAND airport,2017-12,,8965,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-01,,40361,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-02,,43572,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-03,,54453,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-04,,59286,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-05,,61438,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-06,,58587,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-07,,58170,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-08,,58424,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-09,,59188,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-10,,61812,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-11,,53592,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2017-12,,49347,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-01,,23052,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-02,,23039,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-03,,23889,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-04,,27657,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-05,,29584,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-06,,27696,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-07,,22240,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-08,,21856,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-09,,27110,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-10,,28366,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-11,,27392,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2017-12,,24519,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-01,,56428,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-02,,57743,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-03,,69569,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-04,,74841,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-05,,76649,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-06,,73512,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-07,,76906,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-08,,75785,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-09,,74884,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-10,,76905,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-11,,70696,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2017-12,,58522,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-01,,33910,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-02,,31791,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-03,,40034,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-04,,37571,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-05,,40617,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-06,,38041,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-07,,39179,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-08,,39590,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-09,,38041,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-10,,41884,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-11,,41204,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2017-12,,37110,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-01,,15531,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-02,,15445,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-03,,21282,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-04,,19521,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-05,,20864,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-06,,18658,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-07,,19694,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-08,,20033,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-09,,19315,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-10,,22218,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-11,,23210,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2017-12,,18880,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-01,,56064,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-02,,60959,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-03,,74684,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-04,,84642,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-05,,90444,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-06,,86112,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-07,,84646,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-08,,81826,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-09,,93526,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-10,,90237,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-11,,79288,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2017-12,,72283,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-01,,10062,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-02,,12338,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-03,,15465,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-04,,17024,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-05,,17843,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-06,,16747,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-07,,16001,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-08,,16788,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-09,,16910,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-10,,17105,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-11,,16710,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2017-12,,15404,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2017-01,,20633,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2017-02,,19363,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2017-03,,26846,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2017-04,,28186,,,,,
