STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KATL,AMSTERDAM/SCHIPHOL airport - HARTSFIELD - JACKSON ATLANTA INTERNATIONAL GA. airport,2018-12,,66544,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-01,,14261,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-02,,12539,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-03,,18080,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-04,,25689,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-05,,28143,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-06,,28852,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-07,,30023,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-08,,29917,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-09,,28232,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-10,,27338,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-11,,15148,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KBOS,AMSTERDAM/SCHIPHOL airport - BOSTON/GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL MA. airport,2018-12,,16235,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-01,,40005,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-02,,29955,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-03,,44301,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-04,,57067,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-05,,58805,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-06,,61895,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-07,,63375,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-08,,64130,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-09,,57726,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-10,,57072,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-11,,41868,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KDTW,AMSTERDAM/SCHIPHOL airport - DETROIT METROPOLITAN WAYNE COUNTY MI. airport,2018-12,,45431,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-01,,16937,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-02,,14842,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-03,,15161,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-04,,12842,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-05,,13745,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-06,,13592,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-07,,13638,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-08,,14341,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-09,,12459,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-10,,12591,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-11,,11488,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KEWR,AMSTERDAM/SCHIPHOL airport - NEWARK LIBERTY INTERNATIONAL NJ. airport,2018-12,,12102,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-01,,19422,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-02,,15714,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-03,,25399,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-04,,28836,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-05,,29259,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-06,,29182,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-07,,29702,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-08,,30269,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-09,,27522,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-10,,29242,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-11,,25120,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAD,AMSTERDAM/SCHIPHOL airport - WASHINGTON DULLES INTERNATIONAL DC. airport,2018-12,,25358,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-01,,25058,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-02,,20768,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-03,,28373,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-04,,29056,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-05,,30041,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-06,,31630,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-07,,31145,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-08,,31847,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-09,,28182,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-10,,29747,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-11,,27286,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KIAH,AMSTERDAM/SCHIPHOL airport - GEORGE BUSH INTERCONTINENTAL/HOUSTON TX. airport,2018-12,,28464,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-01,,48971,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-02,,42947,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-03,,55349,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-04,,74414,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-05,,84588,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-06,,84731,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-07,,88596,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-08,,89450,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-09,,82495,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-10,,86778,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-11,,68926,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KJFK,AMSTERDAM/SCHIPHOL airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL NY. airport,2018-12,,73329,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-01,,19470,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-02,,16801,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-03,,23838,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-04,,36692,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-05,,37184,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-06,,40703,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-07,,45930,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-08,,45703,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-09,,45204,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-10,,43087,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD,Passengers carried,NL_EHAM_US_KLAX,AMSTERDAM/SCHIPHOL airport - LOS ANGELES INTERNATIONAL CA. airport,2018-11,,27629,,,,,
